sample,session,goal,horizon,HorizonCoreGain,D2_full_cosine,D2_execution_cosine,D2_full_mse,goal_mean_full_mse,D2_execution_mse,goal_mean_execution_mse
79,21,push_pink_block_right,2,-1.202725887298584,0.8840887546539307,0.8996870517730713,1.9882475137710571,3.5186471939086914,2.4503402709960938,4.289348602294922
80,21,place_in_slider,2,-1.3126533031463623,0.4026796221733093,0.536371648311615,0.7866566777229309,0.9832629561424255,0.7140785455703735,1.1668860912322998
81,21,turn_on_lightbulb,2,-0.9030704498291016,0.5721380710601807,0.7560152411460876,1.0538666248321533,1.0918338298797607,0.9548085331916809,1.2091435194015503
82,21,lift_blue_block_slider,2,-1.027757167816162,0.696596086025238,0.8510359525680542,0.8166245222091675,0.8113598823547363,0.6622216105461121,1.066055417060852
83,21,turn_off_lightbulb,2,-0.5616531372070312,0.7493264079093933,0.6514011025428772,1.524025321006775,1.8938267230987549,1.2874903678894043,1.9395065307617188
84,21,push_pink_block_right,2,-1.8700263500213623,0.7925182580947876,0.6968353390693665,1.4993336200714111,2.047084331512451,2.118575096130371,2.826052665710449
85,21,turn_off_lightbulb,2,-0.31033802032470703,0.8088006377220154,0.8667234778404236,0.5020316243171692,1.121390700340271,0.6201443672180176,1.1986773014068604
86,21,push_pink_block_right,2,-1.6326942443847656,0.10160811990499496,0.48250970244407654,3.739352226257324,4.972416400909424,3.9182660579681396,6.372124195098877
87,21,place_in_slider,2,-0.39038586616516113,0.8712003231048584,0.9271565675735474,0.6997849941253662,1.7142804861068726,0.740978479385376,2.638984203338623
88,21,lift_red_block_table,2,-0.7540419101715088,0.5956692695617676,0.45661163330078125,1.013625144958496,1.2727247476577759,0.7267146110534668,0.9618017077445984
89,21,place_in_slider,2,-1.348379373550415,0.9358401894569397,0.9754236936569214,0.27046042680740356,1.256825566291809,0.2538285255432129,2.148463249206543
90,21,turn_off_lightbulb,2,-0.2460954189300537,0.8182241916656494,0.8099668025970459,0.5685687065124512,0.6974193453788757,0.7703694701194763,0.8878269195556641
91,21,place_in_slider,2,-1.049590826034546,0.6603177189826965,0.8194476962089539,1.020418643951416,1.0277537107467651,0.6012165546417236,0.8255051374435425
92,21,turn_on_lightbulb,2,-0.8139429092407227,0.7336641550064087,0.5577141046524048,0.9250462651252747,1.8049206733703613,0.7958229780197144,1.2423267364501953
93,21,lift_blue_block_slider,2,-0.9222691059112549,0.6358823776245117,0.5310379862785339,1.3331794738769531,1.7168089151382446,1.0085240602493286,1.3294672966003418
94,21,push_pink_block_right,2,-1.8856329917907715,0.8265509605407715,0.720805287361145,1.173546552658081,1.4795377254486084,1.090524673461914,1.1871098279953003
95,21,turn_on_lightbulb,2,-0.9021553993225098,0.7227884531021118,0.779810905456543,0.5829985737800598,0.4301849603652954,0.4146219789981842,0.4898923337459564
96,21,lift_blue_block_slider,2,-1.3794493675231934,0.6741881370544434,0.855331301689148,0.6328494548797607,0.563724160194397,0.43382272124290466,0.733686089515686
97,21,lift_red_block_table,2,-2.4956064224243164,0.5619893670082092,0.32242903113365173,2.0314769744873047,2.8854572772979736,2.7904052734375,3.9398016929626465
98,21,place_in_slider,2,-0.904926061630249,0.8149309158325195,0.8087453246116638,0.7845826148986816,2.125810146331787,0.9790325164794922,2.8920929431915283
99,21,turn_on_lightbulb,2,-0.9190025329589844,0.6713763475418091,0.766902506351471,0.6207501888275146,0.5833651423454285,0.6324657201766968,0.8696330785751343
100,21,lift_red_block_table,2,-0.6934151649475098,0.05587850883603096,0.21485000848770142,0.8772428035736084,0.955767035484314,0.6100727319717407,0.7576474547386169
101,21,lift_blue_block_slider,2,-0.7076687812805176,0.7518764734268188,0.7758470773696899,0.8054850697517395,1.2292497158050537,1.0859954357147217,1.599536418914795
102,21,place_in_slider,2,-1.4558405876159668,0.8133877515792847,0.9086645245552063,0.6651514768600464,1.01364004611969,0.5442513823509216,1.2942368984222412
103,21,turn_on_lightbulb,2,-0.6900451183319092,0.6705436110496521,0.45546555519104004,0.942255973815918,1.5980446338653564,0.9547410011291504,1.8110953569412231
104,21,place_in_slider,2,-1.379749059677124,0.9400060176849365,0.9733603596687317,0.2381533682346344,1.484923005104065,0.1652718484401703,2.337244987487793
105,21,turn_off_lightbulb,2,-0.31745314598083496,0.711567759513855,0.6982052326202393,0.653376042842865,0.9940581917762756,0.8785688281059265,1.5288499593734741
106,21,place_in_slider,2,-0.4645977020263672,0.7576853632926941,0.6838087439537048,0.5401968359947205,0.990564227104187,0.80268794298172,1.4825413227081299
107,25,lift_blue_block_slider,2,-1.4378418922424316,0.5929520726203918,0.16270695626735687,0.726387619972229,1.2273640632629395,0.8582916259765625,1.4835448265075684
108,25,place_in_slider,2,-1.252091407775879,0.3737080693244934,0.5426313281059265,1.0184385776519775,1.1266032457351685,0.8578641414642334,1.1276344060897827
109,25,turn_on_lightbulb,2,-1.281921625137329,0.6941998600959778,0.5465149879455566,0.8899361491203308,1.7302830219268799,0.6286742687225342,1.1472923755645752
110,25,turn_off_lightbulb,2,-0.2191605567932129,0.6827864646911621,0.665144681930542,0.7854650020599365,0.9779215455055237,1.1588670015335083,1.4528727531433105
111,25,lift_red_block_table,2,-1.3641324043273926,0.6901804804801941,0.5458528399467468,2.6014199256896973,3.1610708236694336,1.5738970041275024,2.109015464782715
112,25,turn_on_lightbulb,2,-0.6353652477264404,0.722937285900116,0.890760064125061,0.7028089761734009,0.6031931042671204,0.3857667148113251,0.691956639289856
113,25,lift_blue_block_slider,2,-1.5580270290374756,0.49513673782348633,0.2491477131843567,1.4614708423614502,1.8229507207870483,0.7541930675506592,1.1722030639648438
114,25,turn_off_lightbulb,2,-0.5286698341369629,0.8192741274833679,0.6701051592826843,0.6295036673545837,0.9797921180725098,0.5584032535552979,0.7598018646240234
115,25,lift_blue_block_slider,2,-1.1871089935302734,0.28909459710121155,0.23759235441684723,0.9036635160446167,1.1782300472259521,0.9060888886451721,1.6346361637115479
116,25,place_in_slider,2,-1.4543685913085938,0.1478453129529953,0.4592169523239136,1.2655748128890991,1.6137089729309082,0.8542815446853638,1.3202605247497559
117,25,turn_on_lightbulb,2,-0.9508850574493408,0.5720314979553223,0.8477281928062439,1.4769597053527832,1.5956025123596191,0.49708425998687744,0.6485292315483093
118,25,turn_off_lightbulb,2,-0.2230987548828125,0.8247716426849365,0.6778851747512817,0.8848626613616943,1.422278881072998,1.0341730117797852,1.5038491487503052
119,25,lift_red_block_table,2,-0.7662262916564941,0.5616070032119751,0.4049025774002075,0.6987594962120056,1.0883631706237793,0.7704067230224609,1.2248908281326294
120,25,lift_blue_block_slider,2,-0.6953444480895996,0.61952805519104,0.7095388770103455,0.3864292502403259,0.40955987572669983,0.29114842414855957,0.5108275413513184
121,25,turn_on_lightbulb,2,-0.8217096328735352,0.8133604526519775,0.7288736701011658,0.9463261961936951,1.783897876739502,1.125609040260315,1.2828668355941772
122,29,turn_off_lightbulb,2,-0.2905290126800537,0.6933391690254211,0.6477721333503723,0.9258042573928833,1.0268809795379639,1.1633057594299316,1.4084974527359009
123,29,place_in_slider,2,-0.5244204998016357,0.8611090183258057,0.916547954082489,0.9134144186973572,1.3552141189575195,0.8464117050170898,1.9186897277832031
124,29,turn_on_lightbulb,2,-1.0518553256988525,0.4945296049118042,0.895126461982727,0.8947538137435913,0.4984130263328552,0.23344318568706512,0.3618588447570801
125,29,lift_red_block_table,2,-0.8833608627319336,0.8617745637893677,0.8607288599014282,0.4576309025287628,0.7750034332275391,0.15671475231647491,0.5138169527053833
126,29,place_in_slider,2,-1.226076364517212,0.779438853263855,0.7801851630210876,0.8993905186653137,1.9751808643341064,0.9799849390983582,2.3248987197875977
127,29,lift_blue_block_slider,2,-0.6844992637634277,0.6467166543006897,0.7577528357505798,0.7210686206817627,1.112929105758667,0.590086817741394,0.8221537470817566
128,29,place_in_slider,2,-0.9143850803375244,0.6690459251403809,0.7352842092514038,0.79771888256073,0.6042389869689941,0.8372164368629456,0.8914600610733032
129,29,push_pink_block_right,2,-2.150059223175049,0.7767095565795898,0.7839929461479187,0.33612534403800964,0.5727207660675049,0.4698413014411926,0.6482953429222107
130,29,place_in_slider,2,-0.9497582912445068,0.8625951409339905,0.903319776058197,0.8558438420295715,2.51481032371521,0.752797544002533,3.1095213890075684
131,29,lift_red_block_table,2,-2.029233455657959,0.6320325136184692,0.5983227491378784,4.150078296661377,4.6108880043029785,5.564116477966309,6.321096897125244
132,29,lift_blue_block_slider,2,-0.5288715362548828,0.7599987983703613,0.7979995012283325,1.2595553398132324,2.2278308868408203,0.984239935874939,1.2227356433868408
133,29,turn_on_lightbulb,2,-2.58689022064209,0.7930164337158203,0.6087567806243896,0.8432192206382751,2.8689262866973877,1.389843225479126,3.47978138923645
134,29,push_pink_block_right,2,-0.4275798797607422,0.07224494963884354,0.40436381101608276,3.877938985824585,4.667605876922607,3.8332138061523438,5.715549468994141
135,29,lift_blue_block_slider,2,-0.48360228538513184,0.7504194378852844,0.7871850728988647,0.6569243669509888,0.8845654726028442,0.844334602355957,1.3159292936325073
136,29,turn_off_lightbulb,2,-0.26013612747192383,0.7857224345207214,0.703126072883606,0.3946569263935089,0.7204582691192627,0.46710869669914246,0.8994393348693848
137,29,lift_red_block_table,2,-0.8526558876037598,0.7447990775108337,0.9055625796318054,0.6410281658172607,0.6712605357170105,0.3442929983139038,0.877403199672699
138,29,turn_on_lightbulb,2,-1.485264778137207,0.5495592355728149,0.7744258642196655,0.9299086332321167,1.003377914428711,0.5392668843269348,0.93268221616745
0,3,turn_off_lightbulb,4,-0.28191208839416504,0.8084986209869385,0.8310481309890747,1.020980954170227,1.0249168872833252,0.47649291157722473,0.46408480405807495
1,3,lift_red_block_table,4,-0.2827291488647461,0.4446677565574646,0.5291574001312256,1.4461345672607422,1.9510178565979004,1.7931113243103027,2.395850896835327
2,3,lift_blue_block_slider,4,-1.0235280990600586,0.7452743053436279,0.8634985685348511,0.6259543299674988,1.0377651453018188,0.6784607768058777,1.151780605316162
3,3,push_pink_block_right,4,-0.7157177925109863,0.6250627636909485,0.5910398364067078,1.854872465133667,2.409670352935791,2.5469932556152344,3.244035005569458
4,3,turn_on_lightbulb,4,-1.3257105350494385,0.7188853621482849,0.7500833868980408,0.6461222171783447,0.9890874624252319,0.6673034429550171,1.370498776435852
5,3,lift_red_block_table,4,-0.42931604385375977,0.7085820436477661,0.7680615782737732,1.6862415075302124,2.2352004051208496,2.3105452060699463,2.9198203086853027
6,3,turn_on_lightbulb,4,-0.14946579933166504,0.7734515070915222,0.7793880701065063,0.921389639377594,1.1949713230133057,1.3316295146942139,1.8587944507598877
7,3,lift_red_block_table,4,0.01690959930419922,0.5000012516975403,0.38887953758239746,1.2904231548309326,1.193357229232788,1.3611234426498413,1.4113624095916748
8,3,place_in_slider,4,1.6668658256530762,0.8236518502235413,0.8175479769706726,0.8409527540206909,1.5348713397979736,1.1778600215911865,2.508962392807007
9,3,turn_on_lightbulb,4,-0.36489391326904297,0.9444574117660522,0.902572512626648,0.7498066425323486,1.642573356628418,0.5529570579528809,1.4451805353164673
10,3,lift_red_block_table,4,-0.20836114883422852,0.7713840007781982,0.7852289080619812,0.7621879577636719,1.1976115703582764,0.7824798226356506,1.2677934169769287
11,3,place_in_slider,4,1.2199783325195312,0.7988594174385071,0.8131089210510254,0.5106433033943176,0.7212783098220825,0.6424420475959778,0.9995185136795044
12,3,turn_on_lightbulb,4,-0.18016433715820312,0.8113924264907837,0.8400986790657043,0.9031171798706055,1.593841552734375,1.1377763748168945,2.3399367332458496
13,3,turn_off_lightbulb,4,-0.2537330389022827,0.785911500453949,0.7865164875984192,0.7952524423599243,1.0702611207962036,0.7400946617126465,1.241868019104004
14,3,lift_blue_block_slider,4,-0.9308078289031982,0.7251067161560059,0.7977030873298645,1.0066602230072021,1.132906436920166,0.8338335752487183,1.1816961765289307
15,3,lift_red_block_table,4,-1.8947906494140625,0.1622728854417801,0.07755710929632187,2.487520217895508,2.83866024017334,2.7983248233795166,3.5348031520843506
16,3,turn_off_lightbulb,4,-0.2845935821533203,0.8043735027313232,0.8010175228118896,2.7692532539367676,3.1742091178894043,1.1251742839813232,1.8028850555419922
17,3,turn_on_lightbulb,4,-0.39850568771362305,0.40573012828826904,0.3420296609401703,0.36273887753486633,0.7092911005020142,0.3990797996520996,0.4138430953025818
18,3,lift_red_block_table,4,-1.6462421417236328,0.2020360380411148,0.08130548894405365,2.164893627166748,3.582650899887085,2.662003993988037,4.001168251037598
19,3,turn_off_lightbulb,4,-0.24044466018676758,0.5856634974479675,0.7123228311538696,0.8369594812393188,0.8428633809089661,0.7449382543563843,0.6789856553077698
20,3,place_in_slider,4,1.3568806648254395,0.7448177933692932,0.8240527510643005,1.2238856554031372,2.1484079360961914,1.196791172027588,2.026038885116577
21,3,turn_on_lightbulb,4,-0.5018737316131592,0.892790675163269,0.8306928277015686,1.9364128112792969,3.2640061378479004,0.9840733408927917,2.0871362686157227
22,3,turn_off_lightbulb,4,-0.15672540664672852,0.6760761737823486,0.7873507738113403,0.909004271030426,1.546917200088501,1.105229139328003,1.4771764278411865
23,3,turn_on_lightbulb,4,-2.0272088050842285,0.7014515995979309,0.5537487864494324,2.8707456588745117,3.698962688446045,4.175158500671387,4.882331848144531
24,3,turn_off_lightbulb,4,-0.2268226146697998,0.7661550641059875,0.577790379524231,1.2673723697662354,2.1485860347747803,1.8045146465301514,3.1923017501831055
25,3,lift_blue_block_slider,4,-0.9155340194702148,0.6787310838699341,0.7403488159179688,1.6555781364440918,2.5187747478485107,1.7934355735778809,2.9299585819244385
26,3,turn_on_lightbulb,4,-0.30324482917785645,0.6702678203582764,0.8711380362510681,0.7565922141075134,0.7806882858276367,0.6147783398628235,1.023292064666748
27,3,place_in_slider,4,0.7142605781555176,0.8155020475387573,0.9139532446861267,0.6722123622894287,1.3785899877548218,0.462965190410614,1.1741992235183716
28,3,turn_off_lightbulb,4,-0.29244041442871094,0.8043181896209717,0.6940935850143433,0.8847134113311768,1.4219164848327637,1.1210227012634277,1.8954298496246338
29,3,turn_on_lightbulb,4,-0.36212778091430664,0.8709808588027954,0.8092661499977112,1.0609588623046875,1.9763007164001465,0.6295485496520996,1.3926818370819092
30,3,place_in_slider,4,-2.6048407554626465,0.5726432204246521,0.6531571745872498,1.9705469608306885,2.3641140460968018,2.221475124359131,2.8544692993164062
31,3,turn_off_lightbulb,4,-0.031401634216308594,0.2765073776245117,0.059257641434669495,1.5177271366119385,1.985011339187622,2.0496439933776855,2.824268341064453
32,3,place_in_slider,4,2.220548152923584,0.877434492111206,0.8139971494674683,1.3878202438354492,2.017822742462158,1.3807859420776367,1.976265788078308
33,3,push_pink_block_right,4,-0.5380935668945312,0.6830523014068604,0.7827677130699158,1.6256723403930664,1.7909491062164307,1.21925687789917,1.6625741720199585
34,3,place_in_slider,4,2.1607532501220703,0.7167492508888245,0.61192786693573,0.9861549139022827,0.9354082345962524,1.2529957294464111,1.0758436918258667
35,10,place_in_slider,4,2.198698043823242,0.8447871208190918,0.768263041973114,1.3130064010620117,1.9963393211364746,1.0197668075561523,2.203897476196289
36,10,turn_off_lightbulb,4,-0.1556539535522461,0.8387649059295654,0.8509573936462402,0.4178411364555359,0.6348726749420166,0.6802759170532227,1.0130765438079834
37,10,lift_blue_block_slider,4,-0.9170932769775391,0.6326363682746887,0.6566189527511597,0.93710857629776,1.2242106199264526,1.2459999322891235,1.6759999990463257
38,10,place_in_slider,4,-0.7062816619873047,0.9134722352027893,0.9425990581512451,0.40327391028404236,1.3866312503814697,0.45189327001571655,2.03104829788208
39,10,lift_red_block_table,4,-0.3133101463317871,0.6184423565864563,0.6997912526130676,1.7416479587554932,2.233804702758789,2.23093843460083,2.9996743202209473
40,10,push_pink_block_right,4,-0.835087776184082,0.7425228357315063,0.7552098035812378,1.1020663976669312,1.4990127086639404,0.9805727601051331,1.6102522611618042
41,10,lift_red_block_table,4,-0.8319885730743408,0.5623214244842529,0.49864622950553894,1.2229338884353638,1.4001325368881226,0.9685914516448975,1.2709522247314453
42,10,place_in_slider,4,1.113755702972412,0.9075307846069336,0.8849337697029114,0.5077985525131226,1.4916326999664307,0.7403420209884644,2.4489850997924805
43,10,turn_off_lightbulb,4,-0.24411654472351074,0.7417498230934143,0.6779208779335022,0.6847295165061951,0.7646529674530029,0.9598991870880127,0.9894176125526428
44,10,push_pink_block_right,4,-3.24066424369812,0.6811255216598511,0.8101388216018677,0.4650193154811859,0.5036098957061768,0.33711132407188416,0.5351157188415527
45,10,turn_off_lightbulb,4,-0.286038875579834,0.6463189125061035,0.38819319009780884,0.43548518419265747,0.7507270574569702,0.49783986806869507,1.100182294845581
46,10,turn_on_lightbulb,4,-0.18435120582580566,0.23674353957176208,-0.11093532294034958,1.6153661012649536,1.5625145435333252,2.3553264141082764,2.367311477661133
47,10,lift_red_block_table,4,-0.7793312072753906,0.33822453022003174,0.3191557228565216,1.2221522331237793,1.4911779165267944,1.387407660484314,1.7903084754943848
48,10,turn_off_lightbulb,4,-0.20755338668823242,0.6404820084571838,0.3304397761821747,4.030729293823242,4.110867023468018,2.1861062049865723,3.2482800483703613
49,10,turn_on_lightbulb,4,-0.3640012741088867,0.4029311239719391,0.5668289065361023,0.3841918408870697,0.4213741421699524,0.35791465640068054,0.3907637596130371
50,10,push_pink_block_right,4,-3.164194345474243,0.6756066083908081,0.8096566200256348,0.7715277671813965,0.9168691039085388,0.3449278473854065,0.5449177026748657
51,10,turn_on_lightbulb,4,-0.2979851961135864,0.09367074072360992,0.5210683941841125,0.7073308229446411,0.48609617352485657,0.2886137068271637,0.40193039178848267
52,10,lift_blue_block_slider,4,-0.33618974685668945,0.7638963460922241,0.8429798483848572,0.786790668964386,1.449657917022705,0.7448135018348694,1.2154285907745361
53,10,turn_off_lightbulb,4,-0.061249494552612305,0.6739571690559387,0.5012935400009155,1.6239943504333496,1.9217052459716797,2.258481502532959,2.9505083560943604
54,10,turn_on_lightbulb,4,-0.17778992652893066,0.8177294731140137,0.827731192111969,0.31292086839675903,0.8805020451545715,0.448253870010376,0.8925735950469971
55,10,turn_off_lightbulb,4,-1.3607683181762695,-0.23449188470840454,0.1290551722049713,4.337791442871094,4.034760475158691,3.305192708969116,2.3917078971862793
56,10,place_in_slider,4,-1.578404426574707,0.8504530191421509,0.8474851250648499,1.220473289489746,2.472330093383789,1.5139331817626953,3.5845916271209717
57,10,lift_red_block_table,4,-0.14347219467163086,0.5686431527137756,0.7327227592468262,1.3868494033813477,1.4926860332489014,1.3244187831878662,1.64114248752594
58,10,place_in_slider,4,2.116093635559082,0.877940833568573,0.8623508810997009,0.6042400002479553,1.1682679653167725,0.7100867629051208,1.5935554504394531
59,10,lift_red_block_table,4,-0.11761808395385742,0.7381740212440491,0.7716396450996399,1.2319979667663574,1.839289903640747,1.416788935661316,2.038328170776367
60,10,turn_on_lightbulb,4,-0.1831521987915039,0.7750243544578552,0.6933170557022095,0.6062234044075012,1.0090383291244507,0.6997957229614258,1.1902952194213867
61,10,place_in_slider,4,1.9779834747314453,0.8596033453941345,0.7961215972900391,1.4041666984558105,2.117108106613159,1.2094773054122925,1.9189395904541016
62,20,turn_off_lightbulb,4,-0.3255561590194702,0.7962655425071716,0.8154036402702332,0.602725625038147,0.7666229009628296,0.4876004755496979,0.8079049587249756
63,20,push_pink_block_right,4,-1.5015430450439453,0.22113345563411713,0.34397581219673157,1.1757164001464844,1.2596254348754883,1.5802037715911865,1.9458128213882446
64,20,lift_red_block_table,4,-1.0022916793823242,0.6038145422935486,0.7396236062049866,1.5849013328552246,1.6776320934295654,1.8382246494293213,2.325680732727051
65,20,turn_on_lightbulb,4,-0.21017098426818848,0.7391719222068787,0.6968832612037659,0.8548521995544434,1.5506560802459717,1.1325562000274658,2.0057995319366455
66,20,turn_off_lightbulb,4,-0.2718329429626465,0.45960453152656555,0.43707093596458435,1.6182705163955688,1.8552206754684448,1.5252925157546997,2.56118106842041
67,20,lift_red_block_table,4,-1.8821659088134766,0.011051546782255173,0.17729036509990692,1.017737627029419,1.186926245689392,1.0670191049575806,0.9785687923431396
68,20,place_in_slider,4,-0.6076793670654297,0.8289670944213867,0.8439876437187195,0.6838718056678772,1.7658288478851318,0.9212643504142761,2.7132134437561035
69,20,push_pink_block_right,4,-0.5392889976501465,0.6348696351051331,0.5819385647773743,1.1024694442749023,1.5456836223602295,1.6420683860778809,2.2644739151000977
70,20,turn_off_lightbulb,4,-0.4040013551712036,0.844728410243988,0.8316265940666199,0.429877370595932,0.619378924369812,0.4619303345680237,0.7206857204437256
71,20,push_pink_block_right,4,-2.8555595874786377,0.6348963975906372,0.5699440240859985,1.329851746559143,1.7990055084228516,0.7558478713035583,1.111865758895874
72,20,place_in_slider,4,-0.050389766693115234,0.6621086597442627,0.7833467125892639,0.8175879120826721,1.9132049083709717,0.9399765133857727,2.927727222442627
73,21,lift_blue_block_slider,4,-1.0687174797058105,0.816914439201355,0.8419361114501953,0.40167370438575745,0.6313164234161377,0.5144047737121582,0.8062386512756348
74,21,lift_red_block_table,4,-0.7882423400878906,0.837804913520813,0.8102864623069763,1.180551528930664,2.110062599182129,1.3635847568511963,2.1096689701080322
75,21,place_in_slider,4,1.5327935218811035,0.9338782429695129,0.957129180431366,0.3791831135749817,0.6508288383483887,0.2369515299797058,0.7414913177490234
76,21,turn_on_lightbulb,4,-0.19530510902404785,0.5695313215255737,0.6729143261909485,0.2634226679801941,0.2819867730140686,0.17977172136306763,0.2001360058784485
77,21,turn_off_lightbulb,4,-0.4403083324432373,0.8542713522911072,0.8063544631004333,0.9462912082672119,1.3573825359344482,0.7476593852043152,1.0616695880889893
78,21,turn_on_lightbulb,4,-0.5465476512908936,0.7181029319763184,0.8040263056755066,0.9553696513175964,1.0166277885437012,1.1561431884765625,1.5164785385131836
79,21,push_pink_block_right,4,-1.9849135875701904,0.7830663919448853,0.8561899662017822,1.5437016487121582,2.2139439582824707,0.7041783332824707,1.3717820644378662
80,21,place_in_slider,4,1.418665885925293,0.8461160659790039,0.8935427665710449,1.1229435205459595,1.4250690937042236,0.575668215751648,1.3486411571502686
81,21,turn_on_lightbulb,4,-0.20527410507202148,0.01679329015314579,0.2863072454929352,1.0360369682312012,0.7571631073951721,0.5823614597320557,0.7531507015228271
82,21,lift_blue_block_slider,4,-0.9012494087219238,0.4674397110939026,0.5869542360305786,1.1264640092849731,1.4833457469940186,1.2523508071899414,1.505138635635376
83,21,turn_off_lightbulb,4,-0.05755043029785156,0.8141236305236816,0.8487710952758789,0.49537184834480286,0.6192773580551147,0.4901871383190155,0.6232311725616455
84,21,push_pink_block_right,4,-3.1005449295043945,0.8706293702125549,0.8894835710525513,1.4409055709838867,1.9016636610031128,1.279770851135254,1.9211032390594482
85,21,turn_off_lightbulb,4,-0.20421433448791504,0.7191308736801147,0.6998928785324097,0.43959158658981323,0.9179753661155701,0.43181684613227844,1.0664921998977661
86,21,push_pink_block_right,4,-3.0189993381500244,0.37505531311035156,0.2536081075668335,0.6317328810691833,0.7976880669593811,0.8791336417198181,1.18423330783844
87,21,place_in_slider,4,0.548926830291748,0.44312065839767456,0.7088820934295654,1.874741554260254,2.625692844390869,1.7070358991622925,3.750544786453247
88,21,lift_red_block_table,4,-0.39322853088378906,0.8073428273200989,0.8079737424850464,1.117821216583252,1.5159854888916016,0.5881215333938599,0.8805630207061768
89,21,place_in_slider,4,1.3656797409057617,0.8905555605888367,0.9024215340614319,0.39061442017555237,1.136833906173706,0.4511178731918335,1.860070824623108
90,21,turn_off_lightbulb,4,-0.2224736213684082,0.8671321272850037,0.8783570528030396,0.6566762924194336,0.9682209491729736,0.5099470615386963,0.9093162417411804
91,21,place_in_slider,4,-2.912156105041504,0.6329180598258972,0.6727656722068787,1.7643851041793823,2.307112455368042,2.093852996826172,2.945693254470825
92,21,turn_on_lightbulb,4,-0.41217124462127686,0.9017748236656189,0.8317164182662964,0.9865521788597107,1.7243118286132812,0.7559843063354492,1.4435174465179443
93,21,lift_blue_block_slider,4,-0.7936036586761475,0.6833708882331848,0.6800090074539185,0.972873866558075,1.30115807056427,1.2828187942504883,1.7323639392852783
94,21,push_pink_block_right,4,-0.5124979019165039,0.6593983769416809,0.6568892598152161,1.5328054428100586,1.8746039867401123,1.5511767864227295,2.1800436973571777
95,21,turn_on_lightbulb,4,-0.36643123626708984,0.5715596675872803,0.639695405960083,0.4744213819503784,0.6653836369514465,0.7125701904296875,0.802424967288971
96,21,lift_blue_block_slider,4,-0.9491584300994873,0.6478402614593506,0.6781760454177856,0.46085238456726074,0.7453937530517578,0.4820946753025055,0.805363118648529
97,21,lift_red_block_table,4,-0.37471771240234375,0.6951146125793457,0.6937099695205688,1.3601776361465454,1.8780791759490967,1.9654765129089355,2.9058351516723633
98,21,place_in_slider,4,0.5844879150390625,0.7244929075241089,0.5445404648780823,1.073305368423462,1.7547060251235962,1.1436069011688232,2.474900484085083
99,21,turn_on_lightbulb,4,-0.18078041076660156,0.5921438336372375,0.5813456773757935,0.3293837606906891,0.36979275941848755,0.3713504672050476,0.3802110552787781
100,21,lift_red_block_table,4,-0.20965099334716797,0.8189334273338318,0.8871561884880066,0.3430892825126648,0.5180544257164001,0.4660491943359375,0.6574106812477112
101,21,lift_blue_block_slider,4,-0.9256987571716309,0.5155446529388428,0.4771629571914673,0.5689667463302612,0.8556672930717468,0.6174355149269104,0.748171329498291
102,21,place_in_slider,4,1.2412605285644531,0.8159617781639099,0.7568418979644775,0.9858449697494507,1.4748852252960205,1.0679543018341064,1.7629644870758057
103,21,turn_on_lightbulb,4,-0.4843928813934326,0.8960550427436829,0.8311104774475098,0.7518060207366943,1.5906482934951782,0.880809485912323,1.7387754917144775
104,21,place_in_slider,4,1.7734246253967285,0.8793063163757324,0.7986624836921692,0.77202969789505,1.6842037439346313,0.7079848051071167,2.1473093032836914
105,21,turn_off_lightbulb,4,-0.3122546672821045,0.7563835382461548,0.5665755271911621,0.9150384664535522,1.4704875946044922,1.3111963272094727,2.1717827320098877
106,21,place_in_slider,4,1.430281639099121,0.8868980407714844,0.92203289270401,0.30364590883255005,0.646774411201477,0.33009999990463257,0.883721113204956
107,25,lift_blue_block_slider,4,-0.8010711669921875,0.8135101795196533,0.8877712488174438,0.8840810060501099,1.6417304277420044,1.056879997253418,1.9424577951431274
108,25,place_in_slider,4,-1.6199560165405273,0.6722916960716248,0.7232972979545593,1.4008489847183228,1.034128189086914,1.2785396575927734,1.0851072072982788
109,25,turn_on_lightbulb,4,-0.28462541103363037,0.8514323234558105,0.7551780343055725,0.7697231769561768,1.3813810348510742,0.5383285284042358,1.0533864498138428
110,25,turn_off_lightbulb,4,-0.10909724235534668,0.8166769742965698,0.7694941163063049,0.33895960450172424,0.5089015364646912,0.3927653431892395,0.607948899269104
111,25,lift_red_block_table,4,-0.2057938575744629,0.7561271786689758,0.7174085378646851,2.4161386489868164,2.9876456260681152,2.1998705863952637,2.9464948177337646
112,25,turn_on_lightbulb,4,-0.133225679397583,0.71706223487854,0.839946448802948,0.4601275324821472,0.5192539095878601,0.42882221937179565,0.7832947969436646
113,25,lift_blue_block_slider,4,-0.9730467796325684,0.6204083561897278,0.8094338178634644,1.4319651126861572,1.9113880395889282,1.2366900444030762,1.6906676292419434
114,25,turn_off_lightbulb,4,-0.15830719470977783,0.751929759979248,0.6393511891365051,0.8095475435256958,0.9768730401992798,1.0098395347595215,0.9983863830566406
115,25,lift_blue_block_slider,4,-1.0436716079711914,0.774341344833374,0.8866552710533142,0.9044271111488342,1.3482569456100464,0.7812789678573608,1.4753987789154053
116,25,place_in_slider,4,1.4082517623901367,0.8333859443664551,0.825511634349823,0.7425518035888672,1.105837345123291,0.9404786825180054,1.5292236804962158
